ID,Group,Sex,Session,Trial,Change,FoodSide,CorrectIncorrect,Delay,VisualBlock,RepeatTot,ITI,ReacTime,Side,Front,Locomotion,Pace,Anxiety,Vocalization,Threat,Fear,Affiliative,Locomotion_ITI,Pace_ITI,Anxiety_ITI,Vocalization_ITI,Threat_ITI,Fear_ITI,Affiliative_ITI
zp11,mother,male,1,17,1,R,0,2,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp11,mother,male,1,18,0,R,0,2,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,1,19,0,R,0,2,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp11,mother,male,1,20,0,R,1,1,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,1,21,0,R,1,1,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,1,22,1,L,1,1,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,1,23,0,L,1,1,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,1,24,0,L,1,1,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,1,25,1,R,1,1,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,1,0,R,1,4,1,0,,0,2,1,0,0,0,0,0,0,0,,,,,,,
zp11,mother,male,2,2,0,R,1,3,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,3,1,L,1,3,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,4,0,L,1,3,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,5,0,L,1,3,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,6,1,R,0,3,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,7,0,R,0,2,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,8,0,R,0,3,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,9,0,R,0,1,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,10,0,R,1,1,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,11,0,R,1,1,1,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,12,1,L,1,1,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,13,0,L,1,1,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,14,0,L,1,1,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,15,1,R,0,1,1,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,16,0,R,1,1,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,17,0,R,1,1,1,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,18,1,L,1,1,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,19,0,L,1,1,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,20,0,L,1,1,1,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,21,1,R,0,1,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,22,0,R,0,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp11,mother,male,2,23,0,R,0,1,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp11,mother,male,2,24,0,R,1,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp11,mother,male,2,25,0,R,1,1,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,1,0,R,1,3,1,0,,0,3,1,0,0,0,0,0,0,0,,,,,,,
zp01,mother,female,1,2,0,R,1,3,1,0,8,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,3,1,L,1,3,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,4,0,L,0,3,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,5,0,L,0,3,1,0,6,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
zp01,mother,female,1,6,0,L,1,1,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,7,0,L,0,1,1,0,14,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp01,mother,female,1,8,0,L,1,1,1,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp01,mother,female,1,9,0,L,0,1,1,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,10,0,L,0,1,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,11,0,L,1,1,1,0,23,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
zp01,mother,female,1,12,0,L,1,1,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,13,1,R,1,1,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,14,0,R,1,1,1,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,15,0,R,1,1,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,16,1,L,1,1,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,17,0,L,1,2,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,18,0,L,1,2,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,19,1,R,1,2,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,20,0,R,1,2,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,21,0,R,1,2,1,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,22,1,L,1,2,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,23,0,L,0,3,1,0,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,1,24,0,L,1,3,1,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
zp01,mother,female,1,25,0,L,1,3,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,1,0,L,1,3,1,0,,0,2,1,0,0,0,0,0,0,0,,,,,,,
zp01,mother,female,2,2,0,L,1,3,1,0,10,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp01,mother,female,2,3,1,R,1,3,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,4,0,R,1,3,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,5,0,R,1,3,1,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,6,1,L,1,3,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,7,0,L,0,4,1,0,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,8,0,L,1,4,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,9,0,L,0,4,1,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,10,0,L,0,4,1,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,11,0,L,1,2,1,0,12,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,12,0,L,0,2,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,13,0,L,1,2,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
zp01,mother,female,2,14,0,L,1,2,1,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,15,1,R,1,2,1,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,16,0,R,1,2,1,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,17,0,R,1,2,1,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,18,1,L,1,2,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,19,0,L,1,3,1,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,20,0,L,1,3,1,0,15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,21,1,R,1,3,1,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,22,0,R,0,3,1,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
zp01,mother,female,2,23,0,R,1,3,1,0,14,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,24,1,L,1,3,1,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp01,mother,female,2,25,0,L,1,4,1,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,1,1,0,L,1,3,1,0,,0,3,1,0,0,0,0,0,0,0,,,,,,,
zp02,nursery,female,1,2,0,L,1,3,1,0,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,1,3,1,R,1,3,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,4,0,R,1,3,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,5,0,R,1,3,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,6,1,L,1,3,1,0,10,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,7,0,L,1,4,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,8,0,L,1,4,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,9,1,R,1,4,1,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,10,0,R,1,4,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,11,0,R,1,4,1,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,1,12,1,L,1,4,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,13,0,L,1,5,1,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,14,0,L,1,5,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,15,1,R,1,5,1,0,13,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,16,0,R,1,5,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,1,17,0,R,1,5,1,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,18,1,L,1,5,1,0,16,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,19,0,L,1,6,1,0,18,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,20,0,L,0,6,1,0,11,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,1,21,0,L,1,6,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,1,22,0,L,1,6,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,23,1,R,1,6,1,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,1,24,0,R,1,6,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,1,25,0,R,1,6,1,0,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,1,0,R,1,2,1,0,,0,3,1,0,0,0,0,0,0,0,,,,,,,
zp02,nursery,female,2,2,0,R,1,2,1,0,8,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,3,1,L,0,2,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,4,0,L,1,2,1,0,7,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
zp02,nursery,female,2,5,0,L,1,2,1,0,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,6,1,R,1,2,1,0,9,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,7,0,R,1,2,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,8,0,R,1,2,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,9,1,L,1,2,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,10,0,L,1,3,1,0,14,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,11,0,L,1,3,1,0,16,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,12,1,R,0,3,1,0,9,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,13,0,R,1,3,1,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,14,0,R,1,3,1,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,15,1,L,1,3,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,16,0,L,0,3,1,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,17,0,L,1,3,1,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,18,0,L,1,3,1,0,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,19,1,R,1,3,1,0,13,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
zp02,nursery,female,2,20,0,R,1,4,1,0,15,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp02,nursery,female,2,21,0,R,1,4,1,0,11,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,22,1,L,1,4,1,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,23,0,L,0,4,1,0,15,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,24,0,L,1,4,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp02,nursery,female,2,25,0,L,1,4,1,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,1,1,0,R,1,3,1,0,,1,3,1,0,0,0,0,0,0,0,,,,,,,
zp03,nursery,female,1,2,0,R,1,3,1,0,7,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,3,1,L,0,3,1,0,16,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,4,0,L,0,3,1,0,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
zp03,nursery,female,1,5,0,L,0,3,1,0,15,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,6,0,L,1,1,1,0,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,7,0,L,0,1,1,0,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,8,0,L,1,1,1,0,14,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,9,0,L,1,1,1,0,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,1,10,1,R,1,1,1,0,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,11,0,R,1,1,1,0,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,12,0,R,1,1,1,0,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,13,1,L,0,1,1,0,10,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,14,0,L,1,1,1,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,1,15,0,L,1,1,1,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,16,1,R,1,1,1,0,9,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,17,0,R,1,1,1,0,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,1,18,0,R,1,1,1,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,1,19,1,L,1,1,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,1,20,0,L,0,2,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,1,21,0,L,0,2,1,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,1,22,0,L,0,1,1,0,12,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,1,23,0,L,0,1,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,1,24,0,L,0,1,1,0,12,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
zp03,nursery,female,1,25,0,L,0,1,1,0,9,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,2,1,0,L,1,3,1,0,,5,2,1,0,0,0,0,0,0,0,,,,,,,
zp03,nursery,female,2,2,0,L,1,3,1,0,14,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,2,3,1,R,1,3,1,0,17,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,4,0,R,1,3,1,0,10,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,2,5,0,R,0,3,1,0,10,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,2,6,0,R,0,3,1,0,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,7,0,R,0,1,1,0,21,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,8,0,R,0,1,1,0,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,9,0,R,1,1,1,0,19,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
zp03,nursery,female,2,10,0,R,1,1,1,0,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,11,1,L,1,1,1,0,10,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,2,12,0,L,1,1,1,0,15,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,13,0,L,1,1,1,0,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,14,1,L,0,1,1,0,15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,15,0,R,1,1,1,0,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,16,0,R,1,1,1,0,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,17,1,L,1,1,1,0,15,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
zp03,nursery,female,2,18,0,L,1,1,1,0,11,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,2,19,0,L,0,1,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,20,0,L,1,1,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,21,0,L,1,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,22,1,R,1,1,1,0,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,2,23,0,R,1,2,1,0,18,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp03,nursery,female,2,24,0,R,0,2,1,0,10,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp03,nursery,female,2,25,0,R,0,2,1,0,8,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zp06,nursery,female,1,1,0,L,1,3,1,0,,0,1,1,0,0,0,0,0,0,0,,,,,,,
zp06,nursery,female,1,2,0,L,1,3,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,3,1,R,0,3,1,0,9,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,4,0,R,1,3,1,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,5,0,R,1,3,1,0,10,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,6,1,L,1,3,1,0,13,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,7,0,L,1,3,1,0,10,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,8,0,L,1,3,1,0,9,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,9,1,R,1,3,1,0,20,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,10,0,R,1,4,1,0,13,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,11,0,R,1,4,1,0,43,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,12,1,L,0,4,1,0,8,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,13,0,L,1,4,1,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,14,0,L,1,4,1,0,16,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,15,1,R,1,4,1,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,16,0,R,1,4,1,0,17,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,17,0,R,1,4,1,0,9,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,18,1,L,1,4,1,0,12,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp06,nursery,female,1,19,0,L,1,5,1,0,15,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,20,0,L,1,5,1,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,21,1,R,1,5,1,0,11,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,1,22,0,R,0,5,1,0,27,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,23,0,R,1,5,1,0,13,11,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,24,0,R,1,5,1,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,1,25,1,R,0,5,1,0,36,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,2,1,0,R,1,3,1,0,,0,3,1,0,0,0,1,0,0,0,,,,,,,
zp06,nursery,female,2,2,0,R,1,3,1,0,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zp06,nursery,female,2,3,1,L,0,3,1,0,11,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,2,4,0,L,0,3,1,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,2,5,0,L,0,3,1,0,7,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,2,6,0,L,0,1,1,0,11,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,2,7,0,L,0,1,1,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,2,8,0,L,0,1,1,0,16,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,2,9,0,L,1,0,1,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,2,10,0,L,1,0,1,0,6,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
zp06,nursery,female,2,11,1,R,1,0,1,0,22,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,2,12,0,R,1,0,1,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,2,13,0,R,1,0,1,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,2,14,1,L,1,0,1,0,12,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,2,15,0,L,0,2,1,0,29,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zp06,nursery,female,2,16,0,L,0,2,1,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
